REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	45	VA1080000	19910430	20010101	FALLS CHURCH	VA	5	5	3	1	N	 	3920	410E	A	 	10692	 	933	10537	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	FALLS CHURCH	 	 	 	 	 	0102001588	20020803	N	3	0	0	U	290	1	25	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1080000	19910430	20010101	FALLS CHURCH	VA	5	5	3	1	N	 	3920	410E	A	 	10692	 	933	10537	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	FALLS CHURCH	 	 	 	 	 	0102001742	20020826	N	3	0	1	W	13C	1	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1080000	19910430	20010101	FALLS CHURCH	VA	5	5	3	1	N	 	3920	410E	A	 	10692	 	933	10537	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	FALLS CHURCH	 	 	 	 	 	0102002530	20021222	N	4	0	1	W	35A	1	21	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1080000	19910430	20010101	FALLS CHURCH	VA	5	5	3	1	N	 	3920	410E	A	 	10692	 	933	10537	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	FALLS CHURCH	 	 	 	 	 	0102002542	20021222	N	4	0	0	U	290	1	20	45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1080000	19910430	20010101	FALLS CHURCH	VA	5	5	3	1	N	 	3920	410E	A	 	10692	 	933	10537	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	FALLS CHURCH	 	 	 	 	 	0102002556	20021227	N	4	0	0	U	290	1	20	45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1080000	19910430	20010101	FALLS CHURCH	VA	5	5	3	1	N	 	3920	410E	A	 	10692	 	933	10537	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	FALLS CHURCH	 	 	 	 	 	0102002547	20021225	N	4	0	7	W	13A	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1090100	19910430	19980501	FREDERICKSBURG	VA	7	5	3	3	N	 	3710	410E	A	 	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	Z	Z	 	 	 	 	MARY WASHINGTON COLLEGE	 	 	 	 	 	200204280001	20020427	N	2	0	0	U	290	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	020410020	20020410	N	2	0	1	U	13C	1	20	11	290	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	020417023	20020413	N	2	0	5	W	13B	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	020602015	20020602	N	2	0	1	W	13B	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	020625005	20020624	N	2	0	3	M	290	13	22	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	020806041	20020806	N	3	0	1	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	020912039	20020912	N	3	0	1	B	13B	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	020912042	20020912	N	3	0	1	W	13A	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	021119037	20021118	N	4	0	1	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1110000	19910430	20000101	HAMPTON	VA	2	5	3	1	Y	 	3560	410E	A	 	150885	 	611	148696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	I	 	 	 	 	HAMPTON	 	 	 	 	 	021218025	20021212	N	4	0	3	B	13B	1	22	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1140000	19910430	20000101	LYNCHBURG	VA	3	5	3	1	Y	 	3710	415W	A	 	67251	 	496	66276	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	LYNCHBURG	 	 	 	 	 	2002048667	20020711	N	3	0	2	W	13B	2	21	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1140000	19910430	20000101	LYNCHBURG	VA	3	5	3	1	Y	 	3710	415W	A	 	67251	 	496	66276	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	LYNCHBURG	 	 	 	 	 	2002049777	20020704	N	3	0	1	W	13B	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1140000	19910430	20000101	LYNCHBURG	VA	3	5	3	1	Y	 	3710	415W	A	 	67251	 	496	66276	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	LYNCHBURG	 	 	 	 	 	2002054411	20020804	N	3	0	1	U	13A	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1140000	19910430	20000101	LYNCHBURG	VA	3	5	3	1	Y	 	3710	415W	A	 	67251	 	496	66276	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	LYNCHBURG	 	 	 	 	 	2002060299	20020829	N	3	0	1	W	290	2	13	12	520	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1140000	19910430	20000101	LYNCHBURG	VA	3	5	3	1	Y	 	3710	415W	A	 	67251	 	496	66276	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	LYNCHBURG	 	 	 	 	 	2002063447	20020911	N	3	0	1	U	23H	1	23	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1140000	19910430	20000101	LYNCHBURG	VA	3	5	3	1	Y	 	3710	415W	A	 	67251	 	496	66276	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	I	 	 	 	 	LYNCHBURG	 	 	 	 	 	2002085506	20021224	N	4	0	2	W	13C	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200250770	20020120	N	1	0	1	U	290	1	4	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200252293	20020302	N	1	0	1	B	13B	2	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200251893	20020220	N	1	0	1	B	13B	2	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200254973	20020511	N	2	0	1	W	13B	1	18	33	290	1	20	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200205787	20020714	N	3	0	1	B	13B	1	14	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200206415	20020810	N	3	0	1	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200258047	20020528	N	2	0	1	W	13C	1	18	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200207043	20020902	N	3	0	1	U	290	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200259196	20020819	N	3	0	1	W	13B	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	45	VA1160000	19910430	19980701	NEWPORT NEWS	VA	2	5	3	1	Y	 	3560	410E	A	 	185622	 	611	182930	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	NEWPORT NEWS	 	 	 	 	 	N200261446	20021010	N	4	0	1	B	13A	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
